# BALL2 - bouncing ball model output
# Time    y     v 
11.900000    0.7388   -2.4649
11.950000    0.6037   -2.9419
12.000000    0.4447   -3.4165
12.050000     0.262   -3.8887
12.100000   0.05585   -4.3586
12.112642 -2.219e-10   -4.4771

# Odraz 8
12.112642         0    4.0293
12.150000    0.1434    3.6485
12.200000    0.3131    3.1410
12.250000    0.4576    2.6361
12.300000    0.5768    2.1337
12.350000     0.671    1.6338
12.400000    0.7402    1.1363
12.450000    0.7846    0.6414
12.500000    0.8044    0.1489
12.550000    0.7996   -0.3411
12.600000    0.7703   -0.8287
12.650000    0.7167   -1.3138
12.700000     0.639   -1.7965
12.750000    0.5371   -2.2769
12.800000    0.4113   -2.7548
12.850000    0.2617   -3.2303
12.900000   0.08834   -3.7035
12.923171 -6.328e-12   -3.9219

# Odraz 9
12.923171         0    3.5298
12.950000   0.09105    3.2574
13.000000    0.2413    2.7519
13.050000    0.3663    2.2489
13.100000    0.4662    1.7484
13.150000    0.5412    1.2504
13.200000    0.5913    0.7549
13.250000    0.6167    0.2619
13.300000    0.6175   -0.2287
13.350000    0.5939   -0.7168
13.400000    0.5459   -1.2025
13.450000    0.4737   -1.6858
13.500000    0.3773   -2.1667
13.550000     0.257   -2.6451
13.600000    0.1129   -3.1212
13.634364 -1.229e-10   -3.4471

# Odraz 10
#
# SIMLIB run-time statistics:
#    StartTime  = 0
#    EndTime    = 13.6344
#    EventCount = 273
#    StepCount  = 352
#    MinStep    = 1e-10
#    MaxStep    = 0.05
#
